titles,category
어머니의 양육 불안과 부모 소진 간 관계   자기 자비의 매개효과와 사회적 지지의 조절된 매개효과,생활과학
관계인구 개념을 적용한 농촌 유형화 연구,생활과학
식생활 라이프스타일에 따른 대체소재 면류 식품 선호도 분석   단백질 강화 및 칼로리 저감 제품,생활과학
더블일레븐 쇼핑 페스티벌에 참여한 중국 mz 소비자의 쇼핑 동기가 감정적 혜택과 불만족에 미치는 영향,생활과학
청년 승계농의 직무스트레스가 건강 관련 삶의 질에 미치는 영향  보건 의료 만족도와 문화 여가 만족도의 이중매개효과를 중심으로,생활과학
빅데이터 분석을 활용한 저경력 영양교사에 대한 교직 적응 요인 연구,생활과학
태국인의 식품소비가치에 따른 가정간편식 소비행동,생활과학
비만인의 건강행태에 대한 연도별 변화 분석           년 지역사회건강조사 자료,생활과학
디지털 리터러시 함양을 위한 가정교과 수업과정안 개발       개정 가정과 교육과정 의생활 영역을 중심으로,생활과학
habermas의 세 행동체계 관점에서 본 캐나다 온타리오주 가정과 교육과정 성취기준 분석,생활과학
텍스트 마이닝 기법을 활용한 온라인 뉴스 기사의 중장년 주거 토픽 분석,생활과학
지속가능한 패션브랜드의 스토리텔링과 지속가능성에 대한 소비 가치가 소비자 신뢰와 구매의도에 미치는 영향,생활과학
사티어 이론에 기반한 중학교 가정과 의사소통 프로그램 개발,생활과학
주거복지 전문인력의 지역사회자원 연계 과정과 업무 중요도 인식,생활과학
패션제품 렌탈서비스 지각이 렌탈서비스 플랫폼 사용 의도에 미치는 영향  공유경제 플랫폼 사용 경험자를 중심으로,생활과학
가족센터 적용을 위한     개월 영아기 양육자 자녀관계검진 프로그램 개발 연구,생활과학
아버지의 완벽주의 유형에 따른 양육 스트레스와 양육 참여,생활과학
알코올성 고령 간질환자를 대상으로 한 영양균형식 두유 섭취가 식습관  식사의 질 및 혈중 단백질 인자에 미치는 영향,생활과학
커뮤니티 재난 역량  재난예방 대응  임시주거시설,생활과학
도시지역 고령자 밀집 아파트 거주자의 norc 주거서비스 요구,생활과학
이미지 생성 ai의 추가학습 기반 바이오필릭 침실공간 디자인 방안,생활과학
초고령사회 베이비부머세대의 노인복지주택 입주선호요인 분석 연구,생활과학
키워드 네트워크 분석을 통한 노인주거 연구동향 분석,생활과학
거주자의 행동과 인지가 가구별 난방에너지 소비량에 미치는 영향,생활과학
공공임대주택의    현황 분석 및 계획적 과제,생활과학
알코올성 고령 간질환자를 대상으로 한 영양균형식 두유 섭취가 식습관  식사의 질 및 혈중 단백질 인자에 미치는 영향,생활과학
유아기 가족 상호작용과 아동의 자아탄력성 간의 종단적 관계에서 아동의 정서조절과 또래애착의 순차적 매개효과,생활과학
영유아교사의 신체 건강에 관한 연구동향 분석  국내 학회지를 중심으로,생활과학
노인 상담 자원봉사자의 노인상담 경험에 대한 맥락적 이해  근거이론적 접근,생활과학
tv 육아 상담 프로그램에 대한 비판적 분석,생활과학
중학생의 학업스트레스와 스마트폰 중독 간의 관계에서 자아존중감의 매개 및 조절 효과,생활과학
주거빈곤가구 아동의 주거특성이 아동의 사회적 위축과 자아존중감에 미치는 영향,생활과학
대학생의 심리적 안녕감과 긍정정서 부정정서 인지적 유연성 및 지각된 스트레스의 구조적 관계   팬텀변인을 활용한 다중매개효과를 중심으로,생활과학
지속가능여행속성과 이타적 이기적 가치가 지속가능여행의도에 미치는 영향   지속가능여행에 대한 결과인식을 중심으로,생활과학
중국 소비자의 카셰어링 서비스에 대한 만족도 및 재이용의도에 관한 연구   가치기반수용모델과 서비스품질을 중심으로,생활과학
대학생 의복태도가 경제적 소비절제와 선택적 소비절제에 미치는 영향,생활과학
식생활교육 주체별 경험 가정교육  학교교육  대중매체 과 소비윤리 의식이 대학생의 지속가능 식생활 역량 환경  건강  배려 에 미치는 영향,생활과학
섬유분해효소 전처리 과일  채소 연육제의 품질특성,생활과학
raw      세포에서 맥문동 에탄올 추출물과 구기자 에탄올 추출물 혼합물의 항염증 효능,생활과학
우리나라 죽   의 지역별 향토성 비교 연구   향토음식문헌을 중심으로,생활과학
korean food exchange lists for diabetes meal planning  revised     ,생활과학
calcium intake and the pancreatic cancer risk  a systematic review and meta analysis of observational studies,생활과학
continuous postpandemic increase in the use of nutrition fact labels among korean adults  a weighted multiyear analysis of a nationwide survey,생활과학
삼채 뿌리 분말을 첨가한 쌀 쿠키의 품질특성,생활과학
규칙적 운동 수행에 따른 mz세대의 고단백 식품 인식 및 섭취 패턴 비교 연구,생활과학
key words  meal kit  children  selection attributes  educational value  importance satisfaction analysis,생활과학
functional and safety considerations in patient clothes during pandemic   an infodemiological network analysis and lda topic modeling  ,생활과학
애슬레져 웨어 기능성 패턴 개발을 위한 복부비만 노년여성의 하반신 체형 및 사이즈 체계 연구,생활과학
parental perceptions and expectations of children s snacking behaviors and snack packages,생활과학
effect of various calcium salts for the prevention of the onion  allium cepa l   tissue softening,생활과학
대구지역 유치원 유형에 따른 영양 교 사의 수행직무 및 만족도 비교연구,생활과학
중고의류와 구제 의류 구매 관련 블로그 게시글 비교 분석을 통한 중고의류산업의 발전 방안 모색,생활과학
 차원 인체데이터를 이용한      대 남성의 가슴 형태 유형화,생활과학
제 차 size korea 스캔 데이터를 이용한      세 여성의 하반신 체형 유형화 및 연령에 따른 체형변화 분석,생활과학
나이  비만도 및 신장에 따른 남성 가슴 형상 분석,생활과학
대한해협연안의 원시토기문화에 관한 소고,생활과학
쌍별귀뚜라미의 용매분획별 항산화 활성과 피부세포주 보호 효과,생활과학
한우 부위별 장기 보관 시 온도 및 포장 조건에 따른 미생물학적 변화,생활과학
폐경 여성에서 심혈관계 위험인자를 적용한 저밀도지단백 콜레스테롤 조절에대한 식사 요인 분석  제 기 국민건강영양조사            활용,생활과학
우울에 대한 모래놀이치료 연구동향       년에서     년까지 학위 및 학술지를 중심으로,생활과학
kingdon의 정책흐름 모형을 적용한 학교 상담 정책의 변동 분석,생활과학
중국인 유학생의 지각된 차별감과 두려움이 대학생활만족에 미치는 영향   한국어능력의 조절효과를 중심으로,생활과학
카오스  죽음  재탄생으로 나타난 모래놀이상담 사례,생활과학
서울시 청년  인 가구를 위한 상담 멘토링 프로그램 분석 및 개선방안 연구,생활과학
청소년 전용시간 요일제 운영과 성과에 관한 추이 분석,생활과학
자폐 스펙트럼 장애를 가진 아동을 위한 정서조절 치료 도구로서의 애착 상황에서의 정서 교육 카드 개발,생활과학
공감  성인애착  자기분화가 부부갈등에 미치는 영향  남편과 아내의 비교를 중심으로,생활과학
청소년의 그릿이 학업 성취에 미치는 영향  학업열의와 자기주도학습시간의 순차적 매개효과,생활과학
다문화 청소년의 사회적지지가 우울에 미치는 영향  문화적응 스트레스와 자아존중감의 이중매개효과를 중심으로,생활과학
대학생의 지각된 스트레스가 정신건강에 미치는 영향  인지적 유연성과 삶의 의미의 순차매개효과,생활과학
영유아교사와 부모 관계에 대한 예비 영유아교사의 인식  은유분석을 중심으로,생활과학
